pressure_extend,pressure_retract,position,velocity,pressure_diff,fault_any
0.14,-0.49,-0.0002,-0.0173,0.63,1
-0.18,-0.52,-0.0009,-0.0032,0.34,1
0.19,-0.43,0.0008,0.0177,0.62,1
1.02,-0.18,-0.0015,0.0024,1.2,1
1.14,0.45,0.0012,-0.0083,0.69,1
2.11,-0.73,0.0005,-0.0024,2.84,1
0.04,-0.38,-0.0003,0.0158,0.42,1
-1.07,-0.18,0.0003,0.0047,-0.8900000000000001,1
0.87,0.67,-0.001,-0.0024,0.1999999999999999,1
0.19,-0.38,-0.0001,0.0072,0.5700000000000001,1
-1.04,-0.97,0.001,-0.0025,-0.07,1
0.34,-1.22,-0.0004,0.0093,1.56,1
-0.87,-0.65,0.0006,0.0102,-0.2199999999999999,1
0.22,0.97,-0.0026,0.0115,-0.75,1
0.44,-0.62,0.0013,-0.0139,1.06,1
0.08,-0.36,-0.0012,-0.006,0.44,1
0.67,-1.4,0.0017,0.0046,2.07,1
0.23,-0.3,0.0007,0.0182,0.53,1
-0.99,-0.2,-0.0003,-0.003,-0.79,1
-0.78,0.49,0.0017,-0.0075,-1.27,1
-2.02,-0.44,0.0004,0.0088,-1.58,1
1.41,-0.4,-0.0006,0.0203,1.81,1
1.89,0.23,-0.0003,0.0097,1.66,1
-0.25,-0.27,-0.0008,-0.0043,0.02,1
-0.5,0.75,-0.0011,-0.0112,-1.25,1
-0.7,-0.01,0.0004,-0.0001,-0.69,1
2.12,-0.87,0.0002,0.0185,2.99,1
0.14,0.95,-0.0003,-0.0104,-0.8099999999999999,1
-0.76,-0.14,0.0006,0.0045,-0.62,1
0.24,1.48,-0.0012,-0.0124,-1.24,1
1.32,-1.24,0.0002,-0.013,2.56,1
-1.21,-0.67,0.0001,0.0033,-0.5399999999999999,1
-0.75,0.13,-0.0002,-0.0082,-0.88,1
-0.99,-0.42,0.0019,-0.007,-0.5700000000000001,1
0.49,0.16,-0.0008,-0.0089,0.3299999999999999,1
0.37,-1.02,0.0009,-0.0093,1.39,1
-0.51,-0.08,0.0003,0.0098,-0.43,1
-0.93,-0.08,-0.001,-0.007,-0.8500000000000001,1
1.74,0.13,0.0002,0.0079,1.61,1
0.37,0.04,0.0017,0.0048,0.33,1
0.52,-1.0,0.0004,0.008,1.52,1
-0.52,-0.63,-0.0002,-0.0053,0.1099999999999999,1
-1.12,0.21,-0.0008,0.0075,-1.33,1
0.37,-0.81,0.0005,-0.0157,1.1800000000000002,1
1.92,-0.85,-0.0008,0.0031,2.77,1
-1.66,0.75,-0.001,-0.0021,-2.41,1
1.09,0.26,-0.0022,-0.0016,0.8300000000000001,1
0.8,1.46,0.0015,-0.0033,-0.6599999999999999,1
0.28,0.3,-0.0004,-0.0117,-0.0199999999999999,1
-1.46,-0.85,0.001,-0.0003,-0.61,1
-0.72,1.06,-0.0003,0.0061,-1.78,1
0.37,-0.45,0.001,-0.0095,0.8200000000000001,1
-0.52,0.82,-0.0016,-0.0047,-1.34,1
-1.08,-0.79,-0.0008,0.0064,-0.29,1
-0.49,-0.84,-0.0017,0.0104,0.35,1
0.5,-1.09,-0.0007,0.0065,1.59,1
0.45,0.52,-0.0009,0.0067,-0.07,1
-1.86,0.51,0.0008,-0.0117,-2.37,1
0.41,-1.71,-0.0006,0.0013,2.12,1
0.64,-0.0,-0.0006,-0.0161,0.64,1
-1.83,0.44,0.0005,-0.0032,-2.27,1
-1.45,-1.19,-0.0007,-0.0051,-0.26,1
-0.7,-0.71,-0.0002,0.0046,0.01,1
0.14,-2.06,0.001,0.0073,2.2,1
1.08,0.65,0.0021,-0.0068,0.43,1
0.02,0.85,0.0008,-0.0061,-0.83,1
1.41,1.52,0.0023,-0.0066,-0.1100000000000001,1
-1.13,0.94,-0.0004,0.0076,-2.07,1
-0.37,0.94,-0.0002,0.0065,-1.31,1
-2.42,1.68,0.0015,-0.0142,-4.1,1
-1.59,0.82,-0.0009,-0.0086,-2.41,1
1.03,0.36,0.0003,0.0147,0.67,1
0.56,-0.95,-0.0003,0.0013,1.51,1
-0.8,-0.04,-0.0015,-0.0199,-0.76,1
-0.2,-2.06,-0.0007,0.008,1.86,1
0.04,0.12,-0.0006,0.0011,-0.0799999999999999,1
0.18,-1.23,0.001,0.0008,1.41,1
-0.07,-2.13,0.0012,-0.0004,2.06,1
-0.45,0.7,-0.0011,-0.0144,-1.15,1
-0.48,-0.14,0.0004,-0.01,-0.3399999999999999,1
0.24,-0.33,0.0006,-0.0036,0.5700000000000001,1
0.17,1.63,0.0012,0.0013,-1.46,1
0.19,0.3,-0.0019,-0.0005,-0.1099999999999999,1
0.46,1.09,0.003,-0.0128,-0.6300000000000001,1
-0.83,-0.74,0.0005,0.0036,-0.0899999999999999,1
0.04,-0.36,-0.0003,0.0133,0.3999999999999999,1
0.67,-1.63,0.0008,0.0064,2.3,1
-0.6,-0.24,0.0024,0.0093,-0.36,1
0.03,-0.58,0.001,-0.0035,0.61,1
0.48,-2.34,-0.0011,0.0038,2.82,1
1.24,0.67,-0.0015,-0.0115,0.57,1
-0.25,-0.67,0.0009,0.0043,0.42,1
-0.47,-0.04,0.0004,0.0045,-0.43,1
-0.11,1.72,0.0015,0.0101,-1.83,1
-1.11,0.88,0.0011,0.0059,-1.99,1
-0.36,0.55,-0.0013,0.0014,-0.91,1
0.24,-0.04,0.0019,0.007,0.2799999999999999,1
-0.79,-1.25,0.0008,-0.0058,0.4599999999999999,1
0.97,0.64,0.001,0.011,0.3299999999999999,1
0.54,1.53,0.0001,0.0084,-0.99,1
-0.44,-0.4,0.0007,-0.0125,-0.0399999999999999,1
-0.34,0.19,0.0011,0.0078,-0.53,1
-0.77,0.93,-0.0002,-0.0028,-1.7000000000000002,1
-0.37,0.47,-0.0001,-0.0059,-0.84,1
-1.04,2.72,-0.001,-0.0103,-3.76,1
-0.66,0.52,0.0005,-0.0127,-1.1800000000000002,1
0.12,-0.82,0.0022,0.0182,0.94,1
1.75,0.25,-0.0015,0.0081,1.5,1
0.68,-0.27,0.0007,0.0013,0.95,1
0.94,1.23,0.0,-0.0041,-0.29,1
-0.72,-0.25,-0.0,-0.0186,-0.47,1
0.29,-0.05,-0.0006,-0.003,0.3399999999999999,1
0.88,0.46,-0.0011,0.0058,0.42,1
-0.23,-0.25,0.0004,0.0022,0.0199999999999999,1
-1.38,-0.2,0.0002,0.0057,-1.18,1
-0.51,0.38,0.0001,0.0085,-0.89,1
1.18,0.33,0.0005,0.0098,0.8499999999999999,1
-0.08,-1.52,0.0013,-0.0029,1.44,1
0.01,-0.34,0.001,-0.0042,0.35,1
-2.2,-0.71,-0.0006,-0.0086,-1.4900000000000002,1
-0.11,0.48,-0.0001,-0.0022,-0.59,1
0.42,1.07,0.0012,0.0141,-0.6500000000000001,1
0.07,-1.16,-0.0004,0.0085,1.23,1
-1.21,-0.16,-0.0012,0.0105,-1.05,1
-1.89,0.95,-0.0005,-0.0103,-2.84,1
-1.19,0.27,-0.0001,-0.0124,-1.46,1
-0.35,-1.49,0.0005,-0.0064,1.14,1
-1.05,0.69,-0.0006,0.0029,-1.74,1
-1.67,1.24,-0.0,-0.0024,-2.91,1
-1.5,2.12,0.0014,-0.0198,-3.62,1
0.61,-0.15,0.0,0.0085,0.76,1
-0.81,-1.43,-0.0004,-0.0016,0.6199999999999999,1
-1.09,-0.74,-0.0013,-0.002,-0.3500000000000001,1
-0.16,-1.59,-0.0005,0.0072,1.4300000000000002,1
0.22,-0.6,0.0003,-0.0034,0.82,1
-2.73,-1.08,-0.0007,0.001,-1.65,1
-1.07,0.77,0.0007,-0.0082,-1.84,1
-1.47,1.32,0.0008,0.0169,-2.79,1
0.63,0.62,-0.0007,-0.0011,0.01,1
-0.37,0.53,0.0002,0.0125,-0.9,1
0.06,1.1,0.0011,-0.0155,-1.04,1
0.86,1.09,-0.0011,0.0162,-0.2300000000000001,1
-0.47,-1.16,-0.0006,0.0109,0.69,1
-0.41,-0.56,-0.0004,-0.0065,0.15,1
0.68,1.01,-0.0001,0.0061,-0.3299999999999999,1
0.68,-0.15,-0.0006,-0.0087,0.8300000000000001,1
1.55,1.5,0.0019,0.0073,0.05,1
0.78,-0.35,-0.0013,0.0028,1.13,1
1.1,1.3,0.001,-0.0128,-0.1999999999999999,1
-1.39,-0.13,-0.0006,0.0035,-1.2599999999999998,1
1.87,1.87,-0.0003,-0.0119,0.0,1
-0.82,0.12,0.0,-0.0106,-0.94,1
1.59,1.21,0.0015,-0.004,0.3800000000000001,1
-0.36,0.31,0.0002,0.0017,-0.6699999999999999,1
-0.65,1.86,-0.0001,0.0028,-2.51,1
0.98,1.15,0.0003,-0.0095,-0.1699999999999999,1
-1.45,-0.26,0.0006,0.0003,-1.19,1
0.54,-0.52,0.0001,0.0142,1.06,1
0.42,-0.66,0.0002,0.0208,1.08,1
-0.34,0.75,-0.0003,-0.0125,-1.09,1
-0.28,0.34,-0.001,0.0109,-0.6200000000000001,1
-0.36,-2.14,-0.0023,0.0036,1.7800000000000002,1
0.45,-1.19,0.0002,-0.0037,1.64,1
0.28,0.55,-0.0004,-0.0039,-0.27,1
-1.07,-1.0,0.0009,0.0084,-0.07,1
-1.72,0.52,0.0024,-0.0003,-2.24,1
0.9,-1.33,0.0015,-0.0155,2.23,1
1.89,0.61,0.0009,0.0129,1.2799999999999998,1
0.64,-0.64,0.0002,0.009,1.28,1
-0.79,-0.2,0.001,-0.0062,-0.5900000000000001,1
-0.41,1.21,-0.0002,-0.0108,-1.62,1
-1.57,0.94,-0.0,-0.0123,-2.51,1
0.87,0.86,0.0022,-0.0004,0.01,1
-0.56,-0.14,-0.0006,-0.0007,-0.42,1
-0.85,0.36,-0.0007,-0.0111,-1.21,1
-0.63,-1.24,0.0,-0.0165,0.61,1
-0.19,-1.07,-0.0004,-0.015,0.8800000000000001,1
-0.76,1.76,0.0011,-0.0058,-2.52,1
1.38,1.55,-0.0005,-0.0048,-0.1700000000000001,1
-0.34,0.18,0.0004,0.003,-0.52,1
0.93,-0.51,-0.0004,0.0075,1.44,1
0.48,-0.49,0.0007,0.0008,0.97,1
0.59,0.18,-0.0007,-0.0025,0.41,1
-0.42,-0.39,-0.0022,0.0033,-0.0299999999999999,1
0.94,-1.43,-0.0015,0.0021,2.37,1
1.87,0.17,0.0004,0.003,1.7000000000000002,1
-0.09,0.34,0.0011,0.0109,-0.43,1
0.28,0.79,-0.0009,0.0081,-0.51,1
0.66,0.3,-0.0002,0.0168,0.36,1
-1.15,0.46,-0.0008,-0.002,-1.61,1
0.48,-1.04,-0.0001,0.0021,1.52,1
0.45,-0.3,0.0,-0.0108,0.75,1
1.17,0.75,0.0004,0.0118,0.4199999999999999,1
0.82,-0.66,-0.0014,0.0174,1.48,1
-1.56,-0.13,0.0006,0.0078,-1.4300000000000002,1
-0.7,0.27,-0.0008,0.008,-0.97,1
0.01,0.6,-0.0001,-0.0057,-0.59,1
2.44,-0.48,0.0004,0.0082,2.92,1
1.16,0.75,-0.0002,-0.0184,0.4099999999999999,1
0.04,0.14,-0.0005,0.0065,-0.1,1
0.68,-0.48,-0.0005,-0.0019,1.16,1
-1.05,-0.22,0.0008,0.0085,-0.8300000000000001,1
-0.86,-0.89,0.0015,0.0082,0.03,1
-0.34,0.97,0.0011,-0.0048,-1.31,1
0.67,0.66,0.002,0.0104,0.01,1
0.5,-0.36,0.0011,0.0085,0.86,1
0.25,-0.0,0.0001,0.0035,0.25,1
1.1,1.23,-0.0004,-0.0034,-0.1299999999999999,1
-1.46,0.61,-0.0001,-0.0002,-2.07,1
2.18,-1.87,0.0005,-0.0057,4.050000000000001,1
1.1,-0.66,-0.0004,0.0034,1.7600000000000002,1
0.65,1.57,0.0004,0.0026,-0.92,1
0.1,-1.56,-0.0001,-0.0027,1.66,1
0.4,-1.08,-0.0018,-0.0119,1.48,1
-0.45,1.78,0.0013,0.0111,-2.23,1
0.3,0.17,-0.0011,-0.0008,0.1299999999999999,1
-1.2,-0.27,0.0017,-0.0138,-0.93,1
-1.26,-0.37,0.0009,0.0046,-0.89,1
-0.19,1.06,0.0007,0.0092,-1.25,1
1.28,0.9,-0.0004,-0.0293,0.38,1
-0.28,1.31,-0.0005,-0.0074,-1.59,1
0.63,-0.55,-0.0008,0.0017,1.1800000000000002,1
1.34,-0.42,-0.0007,-0.009,1.76,1
0.51,0.29,0.0015,0.0035,0.22,1
0.56,-1.01,0.0008,-0.0127,1.57,1
0.43,1.58,0.0008,-0.0136,-1.15,1
0.41,0.06,-0.0013,-0.0072,0.35,1
0.61,-1.37,-0.001,-0.0229,1.98,1
-1.38,0.06,-0.001,0.0014,-1.44,1
-0.26,0.73,-0.0002,-0.0122,-0.99,1
0.76,-0.23,0.0018,-0.0016,0.99,1
-0.27,0.06,-0.0012,-0.0113,-0.33,1
-0.13,2.06,-0.0003,-0.0088,-2.19,1
-0.8,0.65,-0.0008,-0.0083,-1.4500000000000002,1
1.38,1.11,-0.0,0.009,0.2699999999999998,1
-0.09,-0.09,0.0004,-0.0024,0.0,1
1.6,-0.67,0.0013,-0.0016,2.27,1
0.53,-0.61,-0.0004,-0.0075,1.14,1
-0.61,-0.99,0.0004,-0.0028,0.38,1
-0.35,0.01,0.0019,0.0097,-0.36,1
1.53,0.19,0.0025,-0.0059,1.34,1
-0.9,1.02,-0.0001,0.0064,-1.92,1
-1.83,1.66,-0.0001,0.0043,-3.49,1
0.1,-1.51,-0.0012,-0.0109,1.61,1
0.41,0.61,0.0008,-0.0138,-0.2,1
-1.75,-0.49,0.0009,-0.0023,-1.26,1
-0.14,-0.89,-0.0005,0.0069,0.75,1
0.27,-0.68,0.0014,0.0013,0.95,1
0.15,1.05,-0.0007,0.0028,-0.9,1
-1.8,-1.5,0.0005,-0.0041,-0.3,1
0.01,0.9,-0.0005,-0.0015,-0.89,1
1.26,0.5,-0.0011,-0.0053,0.76,1
2.12,-0.66,0.0017,0.0035,2.78,1
-0.05,-0.64,0.0011,0.006,0.59,1
-2.27,1.12,-0.0004,0.0074,-3.39,1
1.39,0.14,-0.002,0.0257,1.25,1
0.89,2.64,0.0015,0.0148,-1.75,1
0.17,0.16,0.0003,0.0005,0.01,1
-1.27,-0.32,-0.0023,0.0063,-0.95,1
-0.95,-0.62,0.0012,0.0192,-0.3299999999999999,1
-1.43,0.13,-0.0005,-0.0178,-1.56,1
-1.08,0.23,0.0026,-0.0102,-1.31,1
-0.39,-1.42,0.0007,-0.0014,1.0299999999999998,1
-0.21,0.29,0.0008,-0.0003,-0.5,1
0.41,1.81,-0.0008,-0.0233,-1.4,1
-0.58,0.08,-0.0029,0.0081,-0.6599999999999999,1
1.92,1.46,0.0002,-0.0011,0.4599999999999999,1
-0.5,-0.63,0.0019,0.0018,0.13,1
2.0,2.04,0.0002,0.0146,-0.04,1
1.41,0.14,-0.001,0.0023,1.27,1
-1.54,-0.6,-0.0012,-0.0017,-0.94,1
0.61,0.96,-0.0006,0.0145,-0.35,1
0.02,0.47,0.0007,-0.0024,-0.4499999999999999,1
-1.23,-0.1,0.0012,0.0033,-1.13,1
-1.82,-0.25,0.0001,-0.0177,-1.57,1
-0.5,0.61,0.0008,-0.0029,-1.11,1
-0.2,1.55,-0.0012,0.001,-1.75,1
-0.11,0.73,0.0008,0.0073,-0.84,1
0.82,-1.15,-0.0016,0.0011,1.97,1
-0.9,-1.39,-0.0,0.0032,0.4899999999999999,1
-0.13,-0.15,0.0016,-0.0074,0.0199999999999999,1
-1.25,0.19,0.0005,0.0037,-1.44,1
-0.36,-2.47,0.0001,-0.0084,2.1100000000000003,1
-2.24,0.16,-0.0002,0.0002,-2.4000000000000004,1
0.37,0.58,-0.0003,-0.0174,-0.2099999999999999,1
-0.13,1.55,0.0001,0.0,-1.6800000000000002,1
0.44,0.91,-0.0007,0.0167,-0.47,1
0.73,-0.57,0.0021,-0.006,1.2999999999999998,1
1.64,-0.99,0.0005,-0.0064,2.63,1
-0.46,-1.08,-0.0006,-0.0012,0.6200000000000001,1
0.2,1.41,0.0001,-0.0049,-1.21,1
0.87,-0.91,0.0016,-0.002,1.78,1
0.82,0.66,-0.001,0.0069,0.1599999999999999,1
-1.51,-0.34,-0.0006,-0.0159,-1.17,1
0.88,-0.49,0.001,0.0023,1.37,1
0.44,0.19,-0.0012,-0.0053,0.25,1
-0.35,-1.02,0.0003,0.0156,0.67,1
-0.7,-1.02,0.0026,0.0015,0.32,1
1.47,1.93,-0.0005,0.0073,-0.4599999999999999,1
0.02,-1.38,-0.0006,0.0003,1.4,1
-1.32,0.17,-0.0004,0.0035,-1.49,1
0.22,-0.92,-0.0004,0.0033,1.14,1
1.17,1.05,-0.0005,-0.0049,0.1199999999999998,1
0.81,-0.01,-0.0004,0.0033,0.8200000000000001,1
-0.08,-0.05,0.0016,-0.0024,-0.03,1
-0.4,-0.06,0.0011,0.0039,-0.34,1
-0.85,0.36,0.0005,-0.0093,-1.21,1
0.22,-1.1,-0.001,-0.0152,1.32,1
-0.04,0.59,-0.0008,0.0095,-0.63,1
-0.5,1.05,0.001,-0.0047,-1.55,1
-0.93,-0.46,-0.0001,0.0136,-0.47,1
-0.59,1.61,-0.0006,-0.0108,-2.2,1
-0.06,-0.45,0.0005,-0.0004,0.39,1
-0.26,0.45,0.0002,0.0037,-0.71,1
-0.21,-1.85,-0.0011,-0.0064,1.64,1
0.14,0.06,-0.0007,0.0138,0.08,1
0.03,-0.03,0.0011,-0.006,0.06,1
-0.8,0.09,-0.0014,0.0058,-0.89,1
-0.9,0.31,0.0008,-0.0126,-1.21,1
-0.55,-0.75,0.0001,0.0046,0.1999999999999999,1
-0.37,-0.16,-0.0006,-0.0021,-0.21,1
-1.18,-0.53,0.0007,0.0021,-0.6499999999999999,1
-0.64,-0.84,-0.0002,0.0048,0.1999999999999999,1
0.68,-0.64,0.0004,0.0117,1.32,1
0.63,-0.51,0.0002,-0.0027,1.14,1
0.26,0.85,0.0014,0.0048,-0.59,1
-0.44,0.86,0.0008,-0.0043,-1.3,1
1.16,0.07,-0.0001,-0.0077,1.09,1
-0.19,0.39,-0.0004,-0.0112,-0.5800000000000001,1
-0.28,1.06,0.0006,0.01,-1.34,1
0.29,-0.73,0.0017,-0.018,1.02,1
0.75,0.54,-0.0016,-0.0098,0.2099999999999999,1
-2.15,-1.27,0.0002,0.0159,-0.8799999999999999,1
1.5,-0.06,-0.0004,-0.0066,1.56,1
1.16,0.5,0.0014,0.0033,0.6599999999999999,1
1.03,0.71,0.0002,-0.005,0.32,1
0.98,-0.37,-0.001,-0.0175,1.35,1
-1.38,0.01,0.0001,0.012,-1.39,1
0.31,1.07,0.0011,0.0035,-0.76,1
0.88,-0.86,-0.0006,0.0123,1.74,1
0.05,-0.86,0.0014,-0.0009,0.91,1
0.15,0.17,0.0008,0.0027,-0.02,1
-0.49,0.18,0.0003,-0.013,-0.6699999999999999,1
-3.48,-1.71,0.0008,-0.0064,-1.77,1
-2.76,0.21,0.0006,-0.0175,-2.97,1
-0.13,-0.42,0.0025,-0.0007,0.29,1
1.39,-2.47,-0.0003,0.0126,3.86,1
1.68,1.13,0.0002,-0.0047,0.55,1
-0.43,-0.32,-0.0007,0.0089,-0.1099999999999999,1
1.85,0.79,0.0001,-0.0005,1.06,1
1.33,2.23,0.0011,0.0032,-0.8999999999999999,1
1.05,0.7,-0.0004,0.007,0.3500000000000001,1
0.75,0.57,0.0012,0.0027,0.18,1
-1.13,-0.62,-0.0006,-0.0007,-0.5099999999999999,1
0.24,-0.06,0.0003,0.003,0.3,1
-1.8,-0.13,0.0007,-0.006,-1.67,1
-0.54,-0.89,-0.0,-0.0121,0.35,1
-0.49,-2.84,0.0009,-0.0064,2.35,1
2.12,0.25,0.0,-0.0064,1.87,1
0.66,-1.13,0.0004,0.0026,1.79,1
1.17,-1.29,-0.0005,-0.0153,2.46,1
0.46,0.9,0.0007,0.008,-0.44,1
1.43,-1.08,-0.0002,0.0164,2.51,1
-0.21,-0.85,0.0003,0.0196,0.64,1
-1.05,0.26,-0.001,-0.0156,-1.31,1
1.53,-0.94,0.0012,-0.0094,2.47,1
-0.87,0.85,0.0005,0.002,-1.72,1
0.79,0.02,-0.0017,-0.0121,0.77,1
-2.01,1.18,-0.0001,0.0041,-3.1899999999999995,1
0.16,0.86,-0.0015,0.0169,-0.7,1
-1.73,0.53,-0.0013,-0.0096,-2.26,1
0.43,0.95,-0.0008,0.0179,-0.52,1
-0.11,-1.74,-0.0013,0.0007,1.63,1
1.31,0.35,-0.0001,0.0048,0.96,1
0.23,0.3,0.0008,-0.003,-0.0699999999999999,1
-1.04,-0.45,-0.0003,-0.0077,-0.5900000000000001,1
1.17,-0.7,-0.0014,0.0113,1.87,1
0.9,-1.75,-0.0001,-0.0004,2.65,1
-0.29,-1.6,-0.0001,0.0166,1.31,1
0.13,-1.05,0.0003,0.0025,1.1800000000000002,1
-1.36,-1.96,0.0003,0.0122,0.5999999999999999,1
-0.03,-0.48,-0.0007,-0.0139,0.4499999999999999,1
-0.38,0.88,0.0003,-0.0152,-1.26,1
1.29,0.64,0.0024,-0.0028,0.65,1
0.38,-2.34,-0.0017,0.0179,2.72,1
1.27,-0.87,-0.0001,0.0165,2.14,1
0.28,0.25,-0.0009,0.0074,0.03,1
-0.2,-1.36,-0.0014,-0.0008,1.16,1
0.16,1.58,0.0014,0.0199,-1.4200000000000002,1
-0.15,-0.37,0.0002,-0.0087,0.22,1
0.41,-0.0,-0.0009,-0.0108,0.41,1
-1.89,0.06,-0.0008,0.0354,-1.95,1
1.17,-0.55,0.0012,-0.0064,1.72,1
-1.68,0.42,0.0007,0.0046,-2.1,1
1.68,0.58,0.0019,-0.0257,1.1,1
-0.83,-0.21,0.0003,0.0134,-0.62,1
1.08,-1.35,0.001,0.0173,2.43,1
-0.29,-1.16,0.0006,0.0117,0.8699999999999999,1
-0.19,1.86,0.0005,-0.0011,-2.0500000000000003,1
-0.08,-0.87,-0.001,-0.0028,0.79,1
1.65,1.16,0.0014,0.0118,0.49,1
-2.01,0.79,-0.0006,-0.0117,-2.8,1
0.18,-1.11,-0.0011,0.0146,1.29,1
1.0,-0.91,0.0008,0.0141,1.91,1
1.15,-0.58,0.0003,0.0011,1.73,1
1.97,1.15,0.0019,-0.0009,0.8200000000000001,1
0.77,2.03,0.0006,0.003,-1.2599999999999998,1
2.3,-0.72,0.0004,0.0094,3.02,1
-2.8,-1.07,0.0011,-0.0055,-1.7299999999999998,1
-1.79,0.48,0.0001,-0.0003,-2.27,1
0.7,-1.09,0.0003,-0.0099,1.79,1
-1.51,-0.15,-0.0005,0.0066,-1.36,1
-0.71,-0.39,-0.0002,-0.0017,-0.3199999999999999,1
-0.73,0.33,-0.0004,-0.0057,-1.06,1
-0.27,-0.44,0.0032,-0.0055,0.1699999999999999,1
-0.21,-0.01,-0.0004,-0.0305,-0.1999999999999999,1
0.56,0.99,0.0002,0.0154,-0.4299999999999999,1
-0.7,-0.55,-0.0004,0.0005,-0.1499999999999999,1
0.35,1.85,-0.0016,-0.0076,-1.5,1
-2.83,-1.03,0.0011,0.0076,-1.8,1
0.63,-0.53,-0.0007,-0.0088,1.16,1
-2.28,-0.61,-0.0013,0.0113,-1.67,1
0.92,1.3,-0.0004,0.0059,-0.38,1
1.78,-0.84,-0.0016,0.008,2.62,1
-1.46,1.1,-0.0009,-0.0114,-2.56,1
0.45,-0.3,0.0004,0.0063,0.75,1
-0.5,-0.55,0.0012,-0.0033,0.05,1
-0.21,-1.24,-0.001,-0.0041,1.03,1
-0.03,-1.03,0.0001,0.0088,1.0,1
-0.69,-1.66,0.0011,-0.006,0.97,1
-0.99,-1.7,-0.0029,-0.0016,0.71,1
-1.75,0.4,0.0001,0.0014,-2.15,1
0.22,0.89,0.0002,-0.005,-0.67,1
-0.77,0.3,0.0014,0.0181,-1.07,1
1.74,1.05,0.0002,-0.014,0.69,1
0.6,0.86,-0.0004,-0.0061,-0.26,1
1.68,-1.05,0.0004,-0.0089,2.73,1
-2.71,-0.18,-0.0008,0.001,-2.53,1
-1.19,-0.47,0.0014,0.0145,-0.72,1
0.14,-1.44,0.0,-0.0124,1.58,1
-0.53,0.78,0.0013,-0.0037,-1.31,1
1.12,1.93,0.0005,0.0021,-0.8099999999999998,1
-0.26,-1.14,0.0,0.0197,0.8799999999999999,1
-0.19,-0.52,-0.0007,-0.0086,0.33,1
0.61,0.41,-0.0012,-0.0049,0.2,1
-1.9,1.05,0.0003,0.0028,-2.95,1
-0.14,0.55,0.001,-0.0078,-0.6900000000000001,1
219.94,4.21,0.8637,86.3537,215.73,0
217.32,6.3,1.7996,0.0079,211.02,0
217.94,4.08,1.8006,0.0058,213.86,0
217.43,5.02,1.8013,-0.0141,212.41,0
215.76,4.82,1.7991,0.0166,210.94,0
218.18,6.55,1.7991,0.0088,211.63,0
219.2,5.23,1.8001,0.0002,213.97,0
217.77,6.91,1.799,0.0067,210.86,0
218.79,5.48,1.8002,-0.0035,213.31,0
217.18,3.54,1.7986,-0.0112,213.64,0
217.27,4.32,1.7996,-0.0048,212.95,0
218.24,6.33,1.7984,-0.0135,211.91,0
217.94,2.99,1.8022,-0.0002,214.95,0
217.09,3.84,1.7996,-0.0015,213.25,0
218.07,5.37,1.8002,0.0035,212.7,0
218.87,5.42,1.7995,-0.0063,213.45,0
216.35,4.24,1.801,0.0005,212.11,0
217.28,6.55,1.8003,0.0029,210.73,0
218.81,5.21,1.7999,0.0103,213.6,0
216.93,5.45,1.8022,-0.0127,211.48,0
216.35,4.98,1.8003,-0.0012,211.37,0
219.06,4.82,1.7997,-0.0155,214.24,0
219.89,5.64,1.7995,0.0025,214.25,0
216.3,6.3,1.8007,0.0141,210.0,0
217.63,5.28,1.798,0.0082,212.35,0
217.41,4.25,1.8021,0.0131,213.16,0
216.84,5.09,1.7999,-0.0054,211.75,0
217.58,4.87,1.8008,-0.0108,212.71,0
217.16,4.52,1.801,-0.0045,212.64,0
218.01,5.96,1.7989,-0.0067,212.05,0
217.18,4.92,1.7998,0.0129,212.26,0
218.78,5.69,1.8015,0.0188,213.09,0
217.69,3.54,1.7984,0.0023,214.15,0
216.68,3.9,1.8013,0.0016,212.78,0
219.51,5.77,1.8008,0.0161,213.74,0
219.29,4.25,1.8,-0.0011,215.04,0
216.57,5.18,1.8007,-0.0015,211.39,0
217.85,5.38,1.7999,-0.0084,212.47,0
218.27,3.09,1.8005,-0.0115,215.18,0
217.63,4.85,1.7982,-0.0001,212.78,0
216.49,1.64,1.8004,-0.0101,214.85,0
219.25,5.3,1.8006,-0.0124,213.95,0
219.05,4.84,1.7997,-0.0095,214.21,0
219.26,7.51,1.8012,0.007,211.75,0
218.81,3.84,1.7997,-0.0027,214.97,0
219.02,3.64,1.8007,0.0009,215.38,0
217.91,5.17,1.7991,-0.004,212.74,0
217.75,5.57,1.7992,-0.0021,212.18,0
220.08,2.78,1.8009,-0.0051,217.3,0
216.83,3.75,1.8002,0.0033,213.08,0
219.07,3.61,1.7997,0.0055,215.46,0
215.54,4.54,1.7997,-0.0165,211.0,0
219.13,4.94,1.8,0.0219,214.19,0
218.15,5.21,1.8007,0.0196,212.94,0
217.61,4.16,1.8001,-0.0078,213.45,0
217.22,4.07,1.7989,0.0104,213.15,0
217.66,4.61,1.8008,-0.0047,213.05,0
216.88,5.57,1.8004,-0.0086,211.31,0
218.35,7.07,1.7998,-0.0026,211.28,0
218.05,7.09,1.8009,0.0081,210.96,0
218.06,4.6,1.8018,-0.0127,213.46,0
217.44,4.65,1.7985,-0.0142,212.79,0
217.29,6.44,1.7996,-0.0203,210.85,0
218.11,4.62,1.7986,0.0044,213.49,0
215.78,5.58,1.8005,0.0113,210.2,0
219.81,4.21,1.8008,-0.0065,215.6,0
217.56,3.91,1.8015,-0.0015,213.65,0
